,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,OI Chg,IV,Time
792,ABNB,121.54,Call,125.0,2022-09-16,3.0,1.05,1.12,1.19,1.17,685.0,2684.0,-63,56.65%,2022-09-13
793,TSLA,292.13,Put,258.33,2022-09-16,3.0,0.18,0.19,0.2,0.21,762.0,5248.0,-63,71.06%,2022-09-13
794,CROX,75.39,Call,75.0,2022-09-16,3.0,2.3,2.43,2.55,2.54,894.0,3383.0,-63,85.79%,2022-09-13
795,SNOW,187.43,Call,180.0,2022-09-16,3.0,9.2,9.45,9.7,9.8,898.0,2157.0,-62,72.68%,2022-09-13
796,JPM,116.39,Call,117.0,2022-09-16,3.0,1.2,1.26,1.31,1.33,1107.0,2595.0,-62,36.60%,2022-09-13
797,AMD,77.03,Put,72.0,2022-09-16,3.0,0.33,0.34,0.35,0.35,2270.0,1444.0,-62,70.26%,2022-09-13
798,TWTR,41.74,Call,44.0,2022-09-16,3.0,0.11,0.16,0.21,0.13,6948.0,14899.0,-61,51.43%,2022-09-13
799,NVDA,131.31,Put,134.0,2022-09-16,3.0,4.55,4.6,4.65,4.7,10774.0,1988.0,-61,64.29%,2022-09-13
800,SNOW,187.43,Call,185.0,2022-09-16,3.0,6.0,6.2,6.4,6.48,694.0,1197.0,-61,72.31%,2022-09-13
801,PBT,17.29,Call,15.0,2022-09-16,3.0,2.2,2.4,2.6,2.25,1437.0,7138.0,-61,190.39%,2022-09-13
802,XOM,95.33,Call,92.5,2022-09-16,3.0,3.3,3.38,3.45,3.45,2065.0,19058.0,-61,49.32%,2022-09-13
803,MSFT,251.99,Call,250.0,2022-09-16,3.0,4.5,4.98,5.45,4.6,2336.0,4746.0,-61,38.55%,2022-09-13
804,AAL,13.68,Put,13.0,2022-09-16,3.0,0.09,0.1,0.1,0.1,3197.0,40030.0,-61,69.83%,2022-09-13
805,ZS,181.22,Call,185.0,2022-09-16,3.0,2.3,2.5,2.7,2.56,626.0,824.0,-60,62.94%,2022-09-13
806,ROKU,68.05,Call,71.0,2022-09-16,3.0,0.8,0.84,0.87,0.86,715.0,654.0,-59,79.32%,2022-09-13
807,NVAX,30.78,Call,30.0,2022-09-16,3.0,1.59,1.66,1.72,1.61,1634.0,432.0,-59,107.02%,2022-09-13
808,BBBY,8.37,Call,8.5,2022-09-16,3.0,0.44,0.46,0.48,0.45,2574.0,4535.0,-58,167.89%,2022-09-13
809,MU,53.62,Put,52.5,2022-09-16,3.0,0.64,0.66,0.67,0.63,2598.0,3674.0,-58,58.89%,2022-09-13
810,DB,8.98,Call,9.0,2022-09-16,3.0,0.15,0.2,0.25,0.18,907.0,1745.0,-58,58.14%,2022-09-13
811,ENPH,305.5,Call,320.0,2022-09-16,3.0,2.6,2.72,2.83,2.67,1382.0,1453.0,-57,69.61%,2022-09-13
812,MU,53.62,Call,57.0,2022-09-16,3.0,0.13,0.14,0.15,0.14,2136.0,1981.0,-57,54.21%,2022-09-13
813,AMZN,126.82,Call,134.0,2022-09-16,3.0,0.24,0.27,0.29,0.25,7401.0,5622.0,-56,46.54%,2022-09-13
814,FL,37.57,Call,39.0,2022-09-16,3.0,0.1,0.15,0.2,0.2,570.0,2079.0,-55,50.12%,2022-09-13
815,COST,510.3,Call,525.0,2022-09-16,3.0,1.27,1.38,1.48,1.4,851.0,3288.0,-55,32.73%,2022-09-13
816,ET,11.68,Call,11.0,2022-09-16,3.0,0.7,0.73,0.75,0.75,2216.0,5074.0,-55,72.56%,2022-09-13
817,FNKO,23.67,Put,22.5,2022-09-16,3.0,0.1,0.2,0.3,0.18,796.0,858.0,-54,70.74%,2022-09-13
818,ZM,78.86,Put,75.0,2022-09-16,3.0,0.52,0.55,0.58,0.51,644.0,6719.0,-53,67.85%,2022-09-13
819,SNAP,11.77,Put,11.0,2022-09-16,3.0,0.09,0.1,0.1,0.1,4135.0,14714.0,-53,88.10%,2022-09-13
820,AMD,77.03,Call,80.0,2022-09-16,3.0,0.66,0.67,0.67,0.66,30338.0,12229.0,-52,61.86%,2022-09-13
821,FSLR,136.76,Call,130.0,2022-09-16,3.0,7.4,7.58,7.75,6.65,751.0,3023.0,-52,63.39%,2022-09-13
822,LNG,165.67,Call,175.0,2022-09-16,3.0,0.3,0.35,0.4,0.42,770.0,2560.0,-52,47.28%,2022-09-13
823,PARA,22.53,Put,22.0,2022-09-16,3.0,0.28,0.31,0.33,0.3,1067.0,4121.0,-51,64.82%,2022-09-13
824,OXY,65.34,Put,60.0,2022-09-16,3.0,0.14,0.15,0.15,0.15,1192.0,7887.0,-51,68.43%,2022-09-13
825,IRM,54.79,Call,52.5,2022-09-16,3.0,2.2,2.28,2.35,2.32,1439.0,555.0,-51,29.88%,2022-09-13
826,ENPH,305.5,Call,330.0,2022-09-16,3.0,1.05,1.17,1.29,1.24,899.0,2124.0,-51,72.46%,2022-09-13
827,LAC,31.15,Call,27.5,2022-09-16,3.0,3.6,3.75,3.9,3.74,521.0,1919.0,-50,95.52%,2022-09-13
828,MSFT,251.99,Call,257.5,2022-09-16,3.0,1.22,1.46,1.69,1.27,4622.0,1767.0,-50,35.98%,2022-09-13
829,GOOGL,104.32,Call,106.0,2022-09-16,3.0,0.8,0.89,0.97,0.91,6178.0,1837.0,-50,42.21%,2022-09-13
830,ARCC,19.63,Call,19.0,2022-09-16,3.0,0.5,1.03,1.55,0.69,13597.0,7115.0,-50,39.03%,2022-09-13
831,TGT,166.24,Call,170.0,2022-09-16,3.0,0.8,0.84,0.87,0.86,1005.0,4637.0,-50,37.18%,2022-09-13
832,AFRM,24.19,Put,24.0,2022-09-16,3.0,0.9,0.92,0.94,0.92,1438.0,3032.0,-49,116.44%,2022-09-13
833,JPM,116.39,Put,110.0,2022-09-16,3.0,0.18,0.21,0.24,0.21,1627.0,8907.0,-49,47.07%,2022-09-13
834,TJX,64.56,Call,67.5,2022-09-16,3.0,0.05,0.09,0.13,0.15,504.0,3450.0,-49,36.45%,2022-09-13
835,HOOD,10.41,Call,10.5,2022-09-16,3.0,0.25,0.27,0.29,0.26,597.0,5896.0,-47,79.88%,2022-09-13
836,DIS,111.76,Put,105.0,2022-09-16,3.0,0.12,0.13,0.14,0.12,766.0,12839.0,-47,45.01%,2022-09-13
837,M,17.13,Put,17.0,2022-09-16,3.0,0.38,0.4,0.41,0.39,916.0,4150.0,-46,73.16%,2022-09-13
838,SHOP,32.7,Call,32.0,2022-09-16,3.0,1.38,1.43,1.48,1.42,1339.0,2649.0,-46,87.95%,2022-09-13
839,ATVI,76.76,Put,75.0,2022-09-16,3.0,0.06,0.21,0.35,0.15,1344.0,26151.0,-46,25.88%,2022-09-13
840,TSLA,292.13,Put,256.67,2022-09-16,3.0,0.17,0.19,0.2,0.18,599.0,7142.0,-46,73.53%,2022-09-13
841,DOCU,60.93,Call,62.0,2022-09-16,3.0,1.18,1.21,1.25,1.23,627.0,306.0,-46,76.82%,2022-09-13
842,ADBE,368.39,Put,350.0,2022-09-16,3.0,4.35,4.65,4.95,4.4,665.0,1672.0,-46,87.12%,2022-09-13
843,RIOT,7.63,Call,7.5,2022-09-16,3.0,0.38,0.4,0.41,0.39,879.0,3678.0,-46,117.03%,2022-09-13
844,MGM,33.87,Call,35.0,2022-09-16,3.0,0.24,0.26,0.28,0.25,2743.0,709.0,-45,53.53%,2022-09-13
845,GOOGL,104.32,Call,105.0,2022-09-16,3.0,1.2,1.31,1.41,1.32,2867.0,8746.0,-45,43.04%,2022-09-13
846,AMZN,126.82,Call,126.0,2022-09-16,3.0,2.66,2.78,2.9,2.78,3299.0,4957.0,-45,51.06%,2022-09-13
847,PATH,14.32,Call,15.0,2022-09-16,3.0,0.15,0.2,0.25,0.2,570.0,2073.0,-45,87.13%,2022-09-13
848,PDD,67.82,Call,70.0,2022-09-16,3.0,0.89,0.93,0.97,0.95,516.0,2597.0,-44,73.58%,2022-09-13
849,SE,63.05,Put,60.0,2022-09-16,3.0,0.56,0.62,0.67,0.6,547.0,9938.0,-44,77.00%,2022-09-13
850,COIN,75.25,Call,78.0,2022-09-16,3.0,1.84,1.96,2.09,1.9,1081.0,1473.0,-43,111.07%,2022-09-13
851,UAL,37.79,Put,38.0,2022-09-16,3.0,0.84,0.9,0.96,0.93,576.0,12579.0,-42,60.15%,2022-09-13
852,BA,147.31,Put,135.0,2022-09-16,3.0,0.19,0.22,0.24,0.2,622.0,2019.0,-42,61.71%,2022-09-13
853,AAPL,153.84,Call,148.0,2022-09-16,3.0,6.2,7.2,8.2,6.35,625.0,462.0,-42,42.86%,2022-09-13
854,AGNC,11.55,Put,11.5,2022-09-16,3.0,0.08,0.08,0.09,0.1,707.0,1252.0,-42,25.05%,2022-09-13
855,GS,328.39,Put,330.0,2022-09-16,3.0,4.65,4.9,5.15,4.8,934.0,2186.0,-42,33.06%,2022-09-13
856,ROKU,68.05,Put,65.0,2022-09-16,3.0,0.81,0.84,0.87,0.84,2106.0,2382.0,-42,83.61%,2022-09-13
857,LI,26.8,Put,28.0,2022-09-16,3.0,1.39,1.44,1.5,1.42,517.0,3215.0,-41,66.23%,2022-09-13
858,SPCE,5.56,Put,5.5,2022-09-16,3.0,0.11,0.13,0.14,0.13,1289.0,1791.0,-41,79.33%,2022-09-13
859,VST,24.98,Call,25.0,2022-09-16,3.0,0.3,0.35,0.4,0.4,2040.0,6320.0,-40,45.40%,2022-09-13
860,BIDU,131.31,Put,130.0,2022-09-16,3.0,1.73,1.88,2.03,1.79,2271.0,3611.0,-40,50.75%,2022-09-13
861,NFLX,218.13,Put,195.0,2022-09-16,3.0,0.21,0.23,0.25,0.22,2849.0,3933.0,-40,71.13%,2022-09-13
862,MARA,12.82,Call,14.0,2022-09-16,3.0,0.24,0.25,0.25,0.25,4438.0,2625.0,-40,141.09%,2022-09-13
863,TSLA,292.13,Put,316.67,2022-09-16,3.0,24.25,24.7,25.15,25.2,728.0,10361.0,-40,49.51%,2022-09-13
864,YUMC,49.75,Call,52.5,2022-09-16,3.0,0.05,0.08,0.1,0.1,623.0,729.0,-39,46.04%,2022-09-13
865,AMZN,126.82,Call,123.0,2022-09-16,3.0,4.7,4.83,4.95,4.81,645.0,4880.0,-39,53.53%,2022-09-13
866,U,36.66,Put,40.0,2022-09-16,3.0,3.45,3.6,3.75,3.65,979.0,3040.0,-39,100.51%,2022-09-13
867,NVDA,131.31,Put,119.0,2022-09-16,3.0,0.24,0.25,0.26,0.26,1947.0,731.0,-39,73.79%,2022-09-13
868,GOOGL,104.32,Call,106.5,2022-09-16,3.0,0.59,0.75,0.9,0.73,2104.0,3101.0,-39,41.47%,2022-09-13
869,COF,101.04,Put,100.0,2022-09-16,3.0,0.85,1.13,1.4,1.25,1037.0,4926.0,-38,47.34%,2022-09-13
870,DOCU,60.93,Put,58.0,2022-09-16,3.0,0.6,0.64,0.67,0.62,671.0,532.0,-38,79.13%,2022-09-13
871,ALLK,4.99,Call,5.0,2022-09-16,3.0,0.15,0.2,0.25,0.2,2245.0,2619.0,-37,113.26%,2022-09-13
872,AMZN,126.82,Call,124.0,2022-09-16,3.0,4.0,4.1,4.2,4.17,581.0,5386.0,-37,55.01%,2022-09-13
873,TSLA,292.13,Call,281.67,2022-09-16,3.0,12.05,12.33,12.6,12.9,1028.0,1528.0,-36,53.56%,2022-09-13
874,GOOGL,104.32,Put,103.0,2022-09-16,3.0,1.04,1.15,1.25,1.08,1139.0,2679.0,-36,44.39%,2022-09-13
875,SQ,69.58,Put,65.0,2022-09-16,3.0,0.54,0.58,0.61,0.59,1689.0,5107.0,-36,88.37%,2022-09-13
876,SHOP,32.7,Call,32.5,2022-09-16,3.0,1.1,1.14,1.18,1.13,1244.0,1232.0,-35,86.85%,2022-09-13
877,GOOG,105.31,Put,107.0,2022-09-16,3.0,2.45,2.55,2.65,2.53,640.0,2004.0,-35,40.44%,2022-09-13
878,GILD,65.1,Put,65.0,2022-09-16,3.0,1.0,1.08,1.15,1.07,716.0,1519.0,-35,47.39%,2022-09-13
879,ENPH,305.5,Put,300.0,2022-09-16,3.0,5.05,5.28,5.5,5.3,654.0,752.0,-34,70.91%,2022-09-13
880,C,49.0,Call,49.5,2022-09-16,3.0,0.45,0.47,0.49,0.44,1143.0,1815.0,-34,38.96%,2022-09-13
881,MSFT,251.99,Call,255.0,2022-09-16,3.0,2.05,2.28,2.5,2.02,4575.0,5293.0,-34,38.94%,2022-09-13
882,RKT,7.73,Put,7.5,2022-09-16,3.0,0.11,0.13,0.15,0.15,536.0,684.0,-33,90.35%,2022-09-13
883,NEE,88.86,Call,90.0,2022-09-16,3.0,0.45,0.53,0.6,0.6,581.0,7831.0,-33,33.21%,2022-09-13
884,MA,325.44,Put,305.0,2022-09-16,3.0,0.26,0.32,0.37,0.33,892.0,4302.0,-33,45.81%,2022-09-13
885,GME,27.85,Call,28.5,2022-09-16,3.0,0.67,0.72,0.76,0.69,1428.0,532.0,-33,96.09%,2022-09-13
886,DAL,31.74,Call,32.0,2022-09-16,3.0,0.47,0.5,0.52,0.51,2792.0,13897.0,-33,54.57%,2022-09-13
887,AAPL,153.84,Call,115.0,2022-09-16,3.0,38.7,39.85,41.0,39.15,525.0,2315.0,-32,177.17%,2022-09-13
888,BABA,89.47,Put,105.0,2022-09-16,3.0,15.25,15.53,15.8,15.47,537.0,8509.0,-32,115.98%,2022-09-13
889,XOM,95.33,Put,90.0,2022-09-16,3.0,0.19,0.21,0.22,0.21,803.0,14038.0,-32,50.34%,2022-09-13
890,AMD,77.03,Call,79.0,2022-09-16,3.0,0.95,0.96,0.97,0.95,19170.0,714.0,-31,62.29%,2022-09-13
891,PYPL,95.01,Call,96.0,2022-09-16,3.0,1.46,1.51,1.56,1.54,1287.0,2059.0,-31,57.57%,2022-09-13
892,BIG,20.86,Put,20.0,2022-09-16,3.0,0.25,0.3,0.35,0.3,1530.0,1890.0,-31,86.49%,2022-09-13
893,BBBY,8.37,Call,7.5,2022-09-16,3.0,0.89,0.98,1.06,1.0,1440.0,1206.0,-30,150.56%,2022-09-13
894,TTD,63.85,Put,60.0,2022-09-16,3.0,0.43,0.46,0.5,0.44,762.0,5527.0,-30,77.07%,2022-09-13
895,MSFT,251.99,Call,245.0,2022-09-16,3.0,8.15,9.28,10.4,8.25,794.0,1574.0,-30,41.62%,2022-09-13
896,T,16.83,Put,17.5,2022-09-16,3.0,0.65,0.68,0.71,0.68,1035.0,1696.0,-29,23.63%,2022-09-13
897,NKE,105.72,Call,109.0,2022-09-16,3.0,0.41,0.44,0.46,0.47,504.0,574.0,-29,39.96%,2022-09-13
898,COST,510.3,Call,535.0,2022-09-16,3.0,0.36,0.38,0.4,0.41,540.0,1022.0,-29,32.91%,2022-09-13
899,GILD,65.1,Put,62.5,2022-09-16,3.0,0.18,0.22,0.26,0.2,849.0,2171.0,-29,43.65%,2022-09-13
900,NFLX,218.13,Call,222.5,2022-09-16,3.0,2.79,2.87,2.95,2.88,725.0,418.0,-28,59.41%,2022-09-13
901,UAL,37.79,Put,35.5,2022-09-16,3.0,0.17,0.19,0.21,0.17,999.0,1379.0,-27,66.45%,2022-09-13
902,BA,147.31,Call,150.0,2022-09-16,3.0,1.48,1.61,1.74,1.63,1296.0,2869.0,-27,51.33%,2022-09-13
903,TGT,166.24,Put,165.0,2022-09-16,3.0,1.72,1.79,1.85,1.59,1858.0,2499.0,-27,39.28%,2022-09-13
904,SNOW,187.43,Call,215.0,2022-09-16,3.0,0.0,0.05,0.1,0.1,607.0,1215.0,-27,73.78%,2022-09-13
905,QCOM,124.93,Put,125.0,2022-09-16,3.0,2.15,2.21,2.27,2.2,614.0,3466.0,-27,47.92%,2022-09-13
906,COST,510.3,Call,530.0,2022-09-16,3.0,0.66,0.72,0.77,0.77,708.0,1235.0,-27,33.02%,2022-09-13
907,NKE,105.72,Put,105.0,2022-09-16,3.0,1.23,1.28,1.33,1.2,769.0,3288.0,-27,42.49%,2022-09-13
908,GOOGL,104.32,Call,106.75,2022-09-16,3.0,0.62,0.68,0.74,0.68,906.0,583.0,-27,42.07%,2022-09-13
909,WMT,135.22,Put,136.0,2022-09-16,3.0,1.68,1.71,1.74,1.66,5546.0,1195.0,-27,26.24%,2022-09-13
910,WBA,34.74,Put,34.5,2022-09-16,3.0,0.33,0.35,0.37,0.34,5352.0,1419.0,-26,35.67%,2022-09-13
911,ZM,78.86,Call,82.0,2022-09-16,3.0,0.55,0.61,0.66,0.66,922.0,453.0,-26,62.21%,2022-09-13
912,LNG,165.67,Put,155.0,2022-09-16,3.0,0.35,0.45,0.55,0.46,1020.0,1624.0,-26,59.87%,2022-09-13
913,SQ,69.58,Call,72.0,2022-09-16,3.0,0.98,1.05,1.12,1.03,1494.0,646.0,-26,78.46%,2022-09-13
914,CCJ,29.78,Call,29.5,2022-09-16,3.0,0.89,0.93,0.97,0.88,699.0,908.0,-26,72.70%,2022-09-13
915,ROKU,68.05,Call,67.0,2022-09-16,3.0,2.52,2.57,2.62,2.57,551.0,568.0,-25,81.66%,2022-09-13
916,PENN,30.73,Call,33.0,2022-09-16,3.0,0.13,0.15,0.16,0.13,606.0,769.0,-25,69.47%,2022-09-13
917,GM,40.53,Put,40.5,2022-09-16,3.0,0.68,0.71,0.74,0.7,621.0,609.0,-25,48.95%,2022-09-13
918,CLF,16.78,Call,17.0,2022-09-16,3.0,0.31,0.33,0.36,0.35,759.0,4971.0,-25,73.71%,2022-09-13
919,PARA,22.53,Call,21.5,2022-09-16,3.0,0.66,1.34,2.02,1.36,856.0,406.0,-25,92.36%,2022-09-13
920,UPST,24.97,Put,25.0,2022-09-16,3.0,1.08,1.12,1.15,1.1,5127.0,14502.0,-25,120.37%,2022-09-13
921,COF,101.04,Put,107.0,2022-09-16,3.0,5.7,6.0,6.3,6.1,1036.0,233.0,-25,44.12%,2022-09-13
922,META,153.13,Call,150.0,2022-09-16,3.0,5.05,5.07,5.1,5.05,1994.0,1079.0,-25,58.90%,2022-09-13
923,TSLA,292.13,Call,289.17,2022-09-16,3.0,6.8,7.0,7.2,7.2,2089.0,935.0,-25,52.93%,2022-09-13
924,NFLX,218.13,Call,227.5,2022-09-16,3.0,1.41,1.45,1.49,1.45,1844.0,642.0,-24,58.56%,2022-09-13
925,NVDA,131.31,Put,139.0,2022-09-16,3.0,7.95,8.38,8.8,8.5,1900.0,2139.0,-24,68.80%,2022-09-13
926,ZS,181.22,Put,160.0,2022-09-16,3.0,0.22,0.28,0.33,0.27,591.0,622.0,-24,83.65%,2022-09-13
927,XEL,75.08,Call,70.0,2022-09-16,3.0,4.8,5.25,5.7,5.5,678.0,361.0,-24,77.18%,2022-09-13
928,GERN,2.94,Call,2.5,2022-09-16,3.0,0.4,0.43,0.45,0.45,732.0,1720.0,-24,122.21%,2022-09-13
929,T,16.83,Call,17.0,2022-09-16,3.0,0.1,0.11,0.12,0.12,4563.0,6978.0,-23,31.90%,2022-09-13
930,META,153.13,Call,162.5,2022-09-16,3.0,0.45,0.46,0.46,0.44,12582.0,3121.0,-23,55.08%,2022-09-13
931,DIS,111.76,Call,113.0,2022-09-16,3.0,1.01,1.05,1.09,1.08,1165.0,1901.0,-23,39.78%,2022-09-13
932,NFLX,218.13,Call,232.5,2022-09-16,3.0,0.66,0.69,0.72,0.67,1893.0,1115.0,-23,58.48%,2022-09-13
933,NEE,88.86,Put,87.5,2022-09-16,3.0,0.45,0.53,0.6,0.49,520.0,3286.0,-23,32.35%,2022-09-13
934,ATVI,76.76,Put,77.5,2022-09-16,3.0,0.52,0.91,1.3,1.0,553.0,6375.0,-23,20.10%,2022-09-13
935,MU,53.62,Call,54.0,2022-09-16,3.0,0.89,0.91,0.93,0.91,876.0,475.0,-23,55.84%,2022-09-13
936,UBER,31.32,Call,28.5,2022-09-16,3.0,2.84,2.91,2.98,2.97,501.0,2992.0,-22,89.25%,2022-09-13
937,PARA,22.53,Call,20.0,2022-09-16,3.0,1.16,2.51,3.85,3.02,868.0,856.0,-22,183.89%,2022-09-13
938,NVDA,131.31,Call,130.0,2022-09-16,3.0,3.85,3.95,4.05,3.79,1647.0,3038.0,-22,68.58%,2022-09-13
939,CFVI,12.94,Call,12.0,2022-09-16,3.0,1.3,1.38,1.45,1.4,2721.0,3479.0,-22,188.08%,2022-09-13
940,BABA,89.47,Put,110.0,2022-09-16,3.0,20.3,20.55,20.8,20.59,991.0,12244.0,-21,110.70%,2022-09-13
941,WELL,75.21,Call,85.0,2022-09-16,3.0,0.0,0.03,0.05,0.17,690.0,1891.0,-21,87.70%,2022-09-13
942,TSLA,292.13,Put,276.67,2022-09-16,3.0,0.97,1.04,1.1,1.08,8217.0,11431.0,-21,56.67%,2022-09-13
943,NFLX,218.13,Call,235.0,2022-09-16,3.0,0.45,0.47,0.49,0.46,4750.0,6676.0,-20,59.17%,2022-09-13
944,CCL,10.24,Call,9.5,2022-09-16,3.0,0.79,0.82,0.85,0.8,946.0,2744.0,-20,81.27%,2022-09-13
945,LYFT,16.88,Call,17.5,2022-09-16,3.0,0.3,0.32,0.35,0.31,1298.0,6061.0,-20,91.03%,2022-09-13
946,BIDU,131.31,Put,128.0,2022-09-16,3.0,1.15,1.25,1.35,1.19,1632.0,288.0,-20,53.59%,2022-09-13
947,DAL,31.74,Call,31.0,2022-09-16,3.0,1.05,1.08,1.11,1.05,573.0,1435.0,-20,53.37%,2022-09-13
948,CXM,12.49,Call,12.5,2022-09-16,3.0,0.25,0.3,0.35,0.2,503.0,579.0,-19,67.24%,2022-09-13
949,DDOG,96.63,Put,90.0,2022-09-16,3.0,0.61,0.66,0.71,0.68,513.0,886.0,-19,84.58%,2022-09-13
950,DAL,31.74,Call,32.5,2022-09-16,3.0,0.28,0.31,0.33,0.29,526.0,1117.0,-19,50.98%,2022-09-13
951,SNOW,187.43,Call,205.0,2022-09-16,3.0,0.3,0.38,0.45,0.4,527.0,819.0,-19,68.15%,2022-09-13
952,C,49.0,Put,55.0,2022-09-16,3.0,5.9,6.0,6.1,6.1,5516.0,20327.0,-19,81.13%,2022-09-13
953,GILD,65.1,Call,60.0,2022-09-16,3.0,4.95,5.1,5.25,5.25,26809.0,4642.0,-19,66.99%,2022-09-13
954,GILD,65.1,Call,64.0,2022-09-16,3.0,0.98,1.1,1.22,1.08,1236.0,333.0,-19,21.13%,2022-09-13
955,AFRM,24.19,Call,24.5,2022-09-16,3.0,0.85,0.88,0.9,0.87,2455.0,188.0,-19,115.39%,2022-09-13
956,ALLG,5.93,Call,5.0,2022-09-16,3.0,0.85,0.95,1.05,1.16,2898.0,2711.0,-18,126.96%,2022-09-13
957,M,17.13,Put,16.5,2022-09-16,3.0,0.18,0.19,0.2,0.19,581.0,991.0,-18,71.35%,2022-09-13
958,MSFT,251.99,Put,227.5,2022-09-16,3.0,0.01,0.07,0.13,0.11,589.0,262.0,-18,56.94%,2022-09-13
959,SBUX,87.84,Put,87.0,2022-09-16,3.0,1.2,1.26,1.31,1.18,2207.0,2414.0,-17,51.93%,2022-09-13
960,UBER,31.32,Call,29.0,2022-09-16,3.0,2.39,2.47,2.54,2.55,2524.0,4877.0,-17,76.43%,2022-09-13
961,CSCO,44.11,Call,44.0,2022-09-16,3.0,0.5,0.55,0.6,0.55,719.0,3045.0,-17,31.05%,2022-09-13
962,CVX,159.41,Call,162.5,2022-09-16,3.0,0.86,0.94,1.02,0.95,796.0,3006.0,-17,37.04%,2022-09-13
963,PANW,548.88,Call,550.0,2022-09-16,3.0,7.1,7.7,8.3,7.82,506.0,1634.0,-16,41.86%,2022-09-13
964,ISRG,211.4,Call,225.0,2022-09-16,3.0,0.2,0.33,0.45,0.45,540.0,2021.0,-16,52.00%,2022-09-13
965,AEHR,15.99,Call,15.0,2022-09-16,3.0,1.2,1.38,1.55,1.75,695.0,1149.0,-16,139.36%,2022-09-13
966,ABNB,121.54,Call,130.0,2022-09-16,3.0,0.18,0.22,0.25,0.25,742.0,3842.0,-16,54.52%,2022-09-13
967,AMD,77.03,Call,75.0,2022-09-16,3.0,3.0,3.05,3.1,3.03,775.0,2598.0,-16,66.55%,2022-09-13
968,NFLX,218.13,Call,237.5,2022-09-16,3.0,0.31,0.33,0.35,0.33,1454.0,902.0,-16,60.58%,2022-09-13
969,VST,24.98,Put,25.0,2022-09-16,3.0,0.3,0.35,0.4,0.35,1510.0,309.0,-16,37.57%,2022-09-13
970,MTCH,59.79,Call,62.0,2022-09-16,3.0,0.5,0.56,0.62,0.56,1537.0,677.0,-16,63.21%,2022-09-13
971,GOOG,105.31,Call,108.0,2022-09-16,3.0,0.55,0.6,0.65,0.6,2767.0,1232.0,-16,41.25%,2022-09-13
972,WMT,135.22,Put,134.0,2022-09-16,3.0,0.83,0.86,0.88,0.79,968.0,1656.0,-15,28.41%,2022-09-13
973,SQ,69.58,Put,60.0,2022-09-16,3.0,0.1,0.12,0.13,0.12,502.0,5422.0,-15,99.18%,2022-09-13
